contrato;contrato_siad;status;descricao_do_motivo;data;responsavel;portal_de_compras
PRC-24.010/2018-D;9192645;A Iniciar;;2021-06-25 00:00:00;-;2301762 000002/2017
PRC-22.032/2017-E;9170558;A Iniciar;;2021-11-19 00:00:00;-;2301762 000052/2017
PRC-22.029/2017-D;9164650;A Iniciar;;2021-01-29 00:00:00;-;2301762 000033/2017
DC-009/2022;9337329;A Iniciar;;2022-05-02 00:00:00;-;2301520 000004/2022
PRC-22.037/2017-D;9178130;A Iniciar;;2021-02-26 00:00:00;-;2301762 000048/2017
DM-007/2022;9325902;A Iniciar;;2022-03-07 00:00:00;-;2301762 000009/2022
DOV-003/2022;9344739;A Iniciar;;2022-07-27 00:00:00;-;2301901 000009/2021
DM-036/2021;9318936;A Iniciar;;2021-12-23 00:00:00;-;2301762 000071/2021
PRC-22.019/2017-E;9159186;A Iniciar;;2020-09-25 00:00:00;-;2301762 000041/2017
DM-22.005/2020-C;9245589;A Iniciar;;2022-04-05 00:00:00;-;2301762 000038/2019
PRC-22.013/2018-C;9187441;A Iniciar;;2020-05-29 00:00:00;-;2301762 000001/2018
DC-026/2022;9417573;A Iniciar;;2023-01-11 00:00:00;-;2301520 000022/2022
DM-003/2022;9321401;A Iniciar;;2022-02-03 00:00:00;-;2301762 000076/2021
DC-008/2023;9385831;A Iniciar;;2023-04-24 00:00:00;-;2301520 000046/2022
PRC-22.034/2017-D;9174578;A Iniciar;;2020-12-18 00:00:00;-;2301762 000047/2017
PRC-22.024/2018-B;9195932;A Iniciar;;2019-10-02 00:00:00;-;2301762 000002/2018
PRC-22.042/2017-B;9176829;A Iniciar;;2018-12-20 00:00:00;-;2301762 000056/2017
DI-22.001/2020;9241566;A Iniciar;;2020-01-13 00:00:00;-;2301520 000003/2019
DM-22.012/2020;9245580;A Iniciar;;2020-03-18 00:00:00;-;2301762 000043/2019
PRC-22.027/2017-B;9162815;A Iniciar;;2019-04-01 00:00:00;-;2301762 000040/2017
PRC-22.003/2019;9218745;A Iniciar;;2019-05-16 00:00:00;-;2301520 000001/2019
DM-22.005/2019;9220723;A Iniciar;;2019-08-21 00:00:00;-;2301762 000005/2019
DM-22.014/2020;9262952;A Iniciar;;2020-07-31 00:00:00;-;2301462 000001/2020
PRC-22.016/2018-B;9191367;A Iniciar;;2019-07-01 00:00:00;-;2301762 000007/2018
DC-22.019/2020;9261489;A Iniciar;;2020-09-01 00:00:00;-;2301520 000008/2020
DM-22.006/2019-A;9220725;A Iniciar;;2019-09-02 00:00:00;-;2301762 000043/2017
PRC-22.031/2017-C;9165579;A Iniciar;;2019-11-28 00:00:00;-;2301762 000053/2017
PRC-22.029/2017-B;9164650;A Iniciar;;2019-01-30 00:00:00;-;2301762 000033/2017
DM-22.003/2020;9245004;A Iniciar;;2020-03-05 00:00:00;-;2301762 000044/2019
DC-22.016/2020;Rescindido;A Iniciar;;2020-08-15 00:00:00;-;2301520 000006/2020
DC-22.015/2020;9262781;A Iniciar;;2020-08-14 00:00:00;-;1301608 000009/2020
DC-22.018/2020;9261488;A Iniciar;;2020-08-25 00:00:00;-;2301520 000007/2020
PRC-22.018/2017-C;9159015;A Iniciar;;2019-10-01 00:00:00;-;2301762 000044/2017
PRC-22.011/2018;9187320;A Iniciar;;2018-04-23 00:00:00;-;2301520 000001/2018
PRC-24.005/2018;9181680;A Iniciar;;2018-03-15 00:00:00;-;2301520 000013/2017
PRC-22.038/2017-B;9178085;A Iniciar;;2019-05-23 00:00:00;-;2301762 000051/2017
DC-22.017/2020;9261336;A Iniciar;;2020-08-19 00:00:00;-;2301520 000014/2020
DC-22.020/2020;9261490;A Iniciar;;2020-09-01 00:00:00;-;2301520 000001/2020
PRC-22.024/2018-A;9195932;A Iniciar;;2017-07-26 00:00:00;-;2301762 000002/2018
PRC-22.026/2017-B;9162813;A Iniciar;;2019-02-18 00:00:00;-;2301762 000029/2017
DM-22.005/2020;9245589;A Iniciar;;2020-03-19 00:00:00;-;2301762 000038/2019
PRC-22.013/2018-B;9187441;A Iniciar;;2019-05-24 00:00:00;-;2301762 000001/2018
PRC-22.019/2017-C;9159186;A Iniciar;;2019-10-01 00:00:00;-;2301762 000041/2017
PRC-22.004/2017;9243278;A Iniciar;;2017-04-06 00:00:00;-;2301520 000040/2014
PRC-22.035/2017-B;9178157;A Iniciar;;2019-02-27 00:00:00;-;2301762 000030/2017
DM-22.009/2020;9245587;A Iniciar;;2020-03-18 00:00:00;-;2301762 000042/2019
PRC-22.020/2017-C;9161359;A Iniciar;;2019-09-27 00:00:00;-;2301762 000026/2017
PRC-22.032/2017-B;9170558;A Iniciar;;2018-12-18 00:00:00;-;2301762 000052/2017
PRC-22.041/2017-B;9176459;A Iniciar;;2019-01-30 00:00:00;-;2301762 000049/2017
DM-22.008/2020;9245549;A Iniciar;;2020-03-17 00:00:00;-;2301762 000036/2019
DM-22.011/2020;9245717;A Iniciar;;2020-03-19 00:00:00;-;2301762 000040/2019
DC-22.013/2020;9261337;A Iniciar;;2020-07-17 00:00:00;-;2301520 000002/2020
PRC-22.015/2017-C;9149725;A Iniciar;;2018-08-20 00:00:00;-;2301762 000020/2017
PRC-22.004/2018-B;9180348;A Iniciar;;2018-02-23 00:00:00;-;2301762 000050/2017
PRC-22.043/2017-B;9178156;A Iniciar;;2019-05-23 00:00:00;-;2301762 000034/2017
PRC-22.013/2014;6101;A Iniciar;;2014-09-23 00:00:00;-;2301762 000011/2014
DC-016/2022;9344218;Distratado;Caso Fortuito ou Força Maior;2025-10-15 00:00:00;-;2301520 000011/2022
DC-008/2021;Extinto;Extinto;Outros tipos de paralisação;2022-02-27 00:00:00;-;2301520 000013/2021
DC-001/2023;9374631;Encerrado;Outros tipos de paralisação;2025-03-10 00:00:00;-;2301520 000040/2022
DC-007/2021;9388646;Encerrado;Outros tipos de paralisação;2025-08-13 00:00:00;-;2301520 000005/2021
DC-014/2021;9301504;Encerrado;Questões técnicas que vieram a ser conhecidas somente após a licitação;2023-02-24 00:00:00;-;2301520 000025/2021
DC-025/2022;9388867;Encerrado;Outros tipos de paralisação;2025-11-17 00:00:00;-;2301520 000021/2022
